Time,UNIX_time_ms,RSSI,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temperature,nodeId
2017-09-27 17:02:41.475,1506524561475,55,61,61,56,-1051,-28,124,2536,22
2017-09-27 17:02:43.494,1506524563494,50,61,65,123,-1061,-33,105,2527,21
2017-09-27 17:02:43.545,1506524563545,56,61,61,57,-1054,-34,130,2536,22
2017-09-27 17:02:45.564,1506524565564,48,62,65,123,-1055,-30,110,2521,21
2017-09-27 17:02:45.617,1506524565617,55,62,61,57,-1053,-34,124,2536,22
2017-09-27 17:02:47.633,1506524567633,52,63,64,123,-1061,-31,105,2547,21
2017-09-27 17:02:47.687,1506524567687,55,60,60,57,-1051,-33,134,2510,22
2017-09-27 17:02:49.702,1506524569702,54,59,65,123,-1058,-27,103,2521,21
2017-09-27 17:02:49.760,1506524569760,55,64,62,56,-1054,-38,130,2530,22
2017-09-27 17:02:51.774,1506524571774,54,63,64,123,-1066,-27,105,2521,21
2017-09-27 17:02:51.829,1506524571829,55,63,62,55,-1054,-34,125,2510,22
2017-09-27 17:02:53.847,1506524573847,53,60,64,123,-1064,-33,108,2514,21
2017-09-27 17:02:53.901,1506524573901,52,63,60,39,-1055,-33,132,2543,22
2017-09-27 17:02:55.917,1506524575917,54,62,64,123,-1056,-30,105,2527,21
2017-09-27 17:02:55.970,1506524575970,55,60,63,28,-1051,-34,127,2536,22
2017-09-27 17:02:57.987,1506524577987,54,63,64,123,-1061,-27,105,2527,21
2017-09-27 17:02:58.043,1506524578043,55,61,63,28,-1055,-33,117,2530,22
2017-09-27 17:03:00.060,1506524580060,55,63,64,123,-1059,-34,108,2521,21
2017-09-27 17:03:00.113,1506524580113,56,62,61,34,-1058,-31,130,2536,22
2017-09-27 17:03:02.130,1506524582130,57,63,65,123,-1058,-31,103,2514,21
2017-09-27 17:03:02.184,1506524582184,52,63,61,33,-1054,-33,132,2536,22
2017-09-27 17:03:04.202,1506524584202,57,62,65,123,-1063,-30,102,2514,21
2017-09-27 17:03:04.256,1506524584256,52,63,61,33,-1054,-34,132,2517,22
2017-09-27 17:03:06.272,1506524586272,55,62,65,123,-1058,-33,105,2521,21
2017-09-27 17:03:06.327,1506524586327,53,63,61,33,-1053,-33,127,2530,22
2017-09-27 17:03:08.341,1506524588341,56,62,64,123,-1063,-31,103,2514,21
2017-09-27 17:03:08.395,1506524588395,53,63,61,33,-1058,-35,129,2543,22
2017-09-27 17:03:10.415,1506524590415,57,62,64,123,-1058,-31,103,2527,21
2017-09-27 17:03:10.466,1506524590466,54,62,62,33,-1054,-31,130,2491,22
2017-09-27 17:03:12.486,1506524592486,55,63,64,123,-1062,-34,105,2521,21
2017-09-27 17:03:12.538,1506524592538,57,62,61,33,-1055,-31,130,2530,22
2017-09-27 17:03:14.557,1506524594557,55,62,65,122,-1061,-31,109,2514,21
2017-09-27 17:03:14.609,1506524594609,53,63,60,35,-1054,-31,126,2536,22
2017-09-27 17:03:16.627,1506524596627,54,60,64,123,-1059,-30,100,2514,21
2017-09-27 17:03:16.683,1506524596683,49,62,59,36,-1058,-33,127,2510,22
2017-09-27 17:03:18.699,1506524598699,56,63,65,122,-1059,-27,105,2521,21
2017-09-27 17:03:18.753,1506524598753,43,63,60,34,-1055,-27,129,2510,22
2017-09-27 17:03:20.766,1506524600766,58,63,64,122,-1061,-28,102,2527,21
2017-09-27 17:03:20.820,1506524600820,41,63,61,34,-1053,-31,130,2530,22
2017-09-27 17:03:22.837,1506524602837,58,61,65,122,-1056,-31,98,2527,21
2017-09-27 17:03:22.893,1506524602893,57,60,61,42,-1055,-31,134,2510,22
2017-09-27 17:03:24.909,1506524604909,55,62,65,122,-1062,-28,102,2514,21
2017-09-27 17:03:24.963,1506524604963,47,63,63,35,-1053,-31,121,2510,22
2017-09-27 17:03:26.982,1506524606982,49,61,64,122,-1061,-28,103,2521,21
2017-09-27 17:03:27.037,1506524607037,58,61,60,55,-1047,-31,126,2517,22
2017-09-27 17:03:29.051,1506524609051,53,63,65,122,-1061,-31,98,2527,21
2017-09-27 17:03:29.107,1506524609107,57,63,61,57,-1054,-31,125,2530,22
2017-09-27 17:03:31.124,1506524611124,51,60,64,122,-1059,-28,101,2514,21
2017-09-27 17:03:31.177,1506524611177,58,61,60,57,-1058,-27,134,2497,22
2017-09-27 17:03:33.192,1506524613192,52,62,65,123,-1062,-28,100,2508,21
2017-09-27 17:03:33.249,1506524613249,57,60,61,57,-1051,-33,135,2510,22
2017-09-27 17:03:35.264,1506524615264,53,62,66,122,-1062,-28,111,2514,21
