Time,UNIX_time_ms,RSSI,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temperature,nodeId
2017-08-14 14:21:10.005,1502713270005,63,53,50,171,-1053,-52,58,2333,14
2017-08-14 14:21:10.030,1502713270030,25,60,37,188,-1095,-38,125,2397,15
2017-08-14 14:21:10.046,1502713270046,60,49,46,208,-1042,61,77,2485,19
2017-08-14 14:21:10.064,1502713270064,55,62,46,136,-1062,-38,125,2353,18
2017-08-14 14:21:10.085,1502713270085,54,62,37,150,-1104,-57,130,2402,17
2017-08-14 14:21:10.130,1502713270130,52,57,35,121,-1070,2,125,2336,20
2017-08-14 14:21:10.148,1502713270148,57,49,45,178,-1059,-39,98,2391,21
2017-08-14 14:21:10.166,1502713270166,55,61,37,149,-1051,-33,110,2465,22
2017-08-14 14:21:10.851,1502713270851,46,60,45,204,-1090,-62,150,2393,3
2017-08-14 14:21:10.871,1502713270871,61,50,44,177,-1079,-2,113,2405,4
2017-08-14 14:21:10.890,1502713270890,64,49,34,99,-1093,-42,100,2330,6
2017-08-14 14:21:10.907,1502713270907,54,66,44,102,-1058,-51,117,2342,5
2017-08-14 14:21:10.934,1502713270934,55,67,25,91,-1015,29,174,2356,7
2017-08-14 14:21:10.951,1502713270951,74,57,45,131,-1038,-20,68,2424,12
2017-08-14 14:21:10.967,1502713270967,42,53,33,138,-1054,-51,85,2284,11
2017-08-14 14:21:10.986,1502713270986,53,66,42,92,-1022,70,89,2391,9
2017-08-14 14:21:11.002,1502713271002,58,63,43,108,-1083,-58,102,2457,10
2017-08-14 14:21:11.072,1502713271072,63,52,50,171,-1053,-51,65,2379,14
2017-08-14 14:21:11.091,1502713271091,25,60,37,188,-1095,-38,130,2390,15
2017-08-14 14:21:11.108,1502713271108,61,49,46,208,-1039,61,61,2524,19
2017-08-14 14:21:11.125,1502713271125,55,62,46,136,-1056,-38,125,2353,18
2017-08-14 14:21:11.143,1502713271143,54,62,36,150,-1104,-58,133,2396,17
2017-08-14 14:21:11.194,1502713271194,52,57,35,121,-1067,5,117,2362,20
2017-08-14 14:21:11.213,1502713271213,57,49,45,178,-1058,-44,102,2384,21
2017-08-14 14:21:11.231,1502713271231,55,60,37,149,-1054,-33,124,2432,22
2017-08-14 14:21:11.906,1502713271906,46,61,46,204,-1088,-65,148,2367,3
2017-08-14 14:21:11.928,1502713271928,61,50,44,177,-1078,-10,119,2424,4
2017-08-14 14:21:11.946,1502713271946,54,65,44,102,-1054,-57,116,2362,5
2017-08-14 14:21:11.967,1502713271967,64,49,33,99,-1091,-50,102,2349,6
2017-08-14 14:21:11.991,1502713271991,55,67,25,91,-1015,29,178,2369,7
2017-08-14 14:21:12.008,1502713272008,53,67,42,92,-1034,37,87,2391,9
2017-08-14 14:21:12.024,1502713272024,42,52,32,138,-1053,-51,66,2264,11
2017-08-14 14:21:12.041,1502713272041,58,63,43,108,-1078,-62,117,2418,10
2017-08-14 14:21:12.058,1502713272058,74,58,46,131,-1038,-19,68,2443,12
2017-08-14 14:21:12.128,1502713272128,63,53,50,171,-1054,-51,55,2385,14
2017-08-14 14:21:12.148,1502713272148,26,60,37,188,-1096,-42,130,2397,15
2017-08-14 14:21:12.165,1502713272165,54,63,46,136,-1051,-42,130,2359,18
2017-08-14 14:21:12.181,1502713272181,54,62,36,150,-1104,-57,132,2396,17
2017-08-14 14:21:12.200,1502713272200,61,48,46,208,-1047,60,66,2498,19
2017-08-14 14:21:12.254,1502713272254,52,57,36,121,-1071,4,124,2356,20
2017-08-14 14:21:12.271,1502713272271,57,48,45,178,-1058,-42,102,2384,21
2017-08-14 14:21:12.290,1502713272290,55,61,37,149,-1051,-28,125,2445,22
2017-08-14 14:21:12.967,1502713272967,46,60,46,203,-1086,-59,149,2380,3
2017-08-14 14:21:12.990,1502713272990,61,50,43,177,-1078,-4,117,2444,4
2017-08-14 14:21:13.008,1502713273008,54,65,44,102,-1058,-54,129,2362,5
2017-08-14 14:21:13.025,1502713273025,64,49,33,99,-1088,-54,103,2349,6
2017-08-14 14:21:13.053,1502713273053,55,68,26,91,-1019,33,174,2362,7
2017-08-14 14:21:13.069,1502713273069,53,66,42,92,-1033,38,93,2384,9
2017-08-14 14:21:13.088,1502713273088,42,52,32,138,-1051,-59,71,2264,11
2017-08-14 14:21:13.105,1502713273105,74,57,46,131,-1037,-17,74,2437,12
2017-08-14 14:21:13.122,1502713273122,58,63,43,108,-1094,-59,105,2457,10
2017-08-14 14:21:13.189,1502713273189,63,53,50,171,-1054,-51,60,2379,14
2017-08-14 14:21:13.212,1502713273212,25,60,37,188,-1092,-41,126,2397,15
2017-08-14 14:21:13.228,1502713273228,61,48,47,208,-1038,60,76,2498,19
2017-08-14 14:21:13.246,1502713273246,55,63,46,136,-1051,-44,133,2366,18
2017-08-14 14:21:13.263,1502713273263,54,62,37,150,-1110,-58,132,2402,17
2017-08-14 14:21:13.312,1502713273312,52,57,35,121,-1074,5,116,2356,20
2017-08-14 14:21:13.332,1502713273332,57,48,45,178,-1058,-42,100,2391,21
2017-08-14 14:21:13.350,1502713273350,55,60,37,149,-1053,-27,125,2478,22
2017-08-14 14:21:14.029,1502713274029,46,61,46,203,-1088,-63,148,2374,3
2017-08-14 14:21:14.053,1502713274053,61,50,44,177,-1080,-6,117,2411,4
2017-08-14 14:21:14.071,1502713274071,64,49,33,98,-1090,-52,100,2349,6
2017-08-14 14:21:14.090,1502713274090,54,65,44,102,-1058,-51,117,2342,5
2017-08-14 14:21:14.110,1502713274110,53,66,42,92,-1030,29,113,2391,9
2017-08-14 14:21:14.126,1502713274126,55,68,26,91,-1007,29,174,2356,7
2017-08-14 14:21:14.142,1502713274142,74,57,45,131,-1038,-18,70,2437,12
2017-08-14 14:21:14.163,1502713274163,58,63,44,108,-1087,-55,105,2437,10
2017-08-14 14:21:14.180,1502713274180,42,53,32,138,-1046,-51,73,2290,11
2017-08-14 14:21:14.251,1502713274251,63,53,50,170,-1055,-57,60,2379,14
2017-08-14 14:21:14.272,1502713274272,25,60,37,188,-1095,-41,126,2390,15
2017-08-14 14:21:14.290,1502713274290,54,62,36,149,-1106,-57,133,2383,17
2017-08-14 14:21:14.307,1502713274307,60,48,47,208,-1042,54,68,2479,19
2017-08-14 14:21:14.324,1502713274324,55,62,46,136,-1056,-44,133,2353,18
2017-08-14 14:21:14.373,1502713274373,52,57,36,121,-1070,5,121,2369,20
2017-08-14 14:21:14.393,1502713274393,57,48,45,178,-1062,-42,100,2410,21
2017-08-14 14:21:14.413,1502713274413,55,60,37,149,-1051,-34,126,2426,22
2017-08-14 14:21:15.089,1502713275089,46,61,46,203,-1083,-65,150,2380,3
2017-08-14 14:21:15.111,1502713275111,61,51,44,177,-1079,-7,111,2424,4
2017-08-14 14:21:15.128,1502713275128,54,66,44,102,-1055,-54,116,2342,5
2017-08-14 14:21:15.147,1502713275147,64,49,34,98,-1088,-51,98,2349,6
2017-08-14 14:21:15.172,1502713275172,55,67,25,91,-1015,29,167,2356,7
2017-08-14 14:21:15.189,1502713275189,73,57,46,131,-1038,-18,77,2424,12
2017-08-14 14:21:15.209,1502713275209,53,66,42,92,-1035,46,117,2371,9
2017-08-14 14:21:15.226,1502713275226,58,63,43,108,-1080,-50,117,2444,10
2017-08-14 14:21:15.312,1502713275312,63,53,50,170,-1058,-44,61,2385,14
2017-08-14 14:21:15.331,1502713275331,27,60,37,188,-1096,-38,126,2397,15
2017-08-14 14:21:15.348,1502713275348,61,48,46,208,-1040,63,68,2485,19
2017-08-14 14:21:15.437,1502713275437,52,57,35,121,-1067,5,121,2369,20
2017-08-14 14:21:15.455,1502713275455,57,48,45,178,-1058,-42,105,2417,21
2017-08-14 14:21:15.473,1502713275473,55,60,37,148,-1055,-34,130,2432,22
2017-08-14 14:21:16.156,1502713276156,46,61,45,203,-1090,-59,150,2400,3
2017-08-14 14:21:16.176,1502713276176,61,51,44,177,-1078,-7,110,2431,4
2017-08-14 14:21:16.193,1502713276193,64,49,35,98,-1093,-57,100,2323,6
2017-08-14 14:21:16.212,1502713276212,54,65,44,102,-1053,-54,122,2329,5
2017-08-14 14:21:16.236,1502713276236,55,67,25,91,-1013,30,174,2349,7
2017-08-14 14:21:16.253,1502713276253,53,66,42,92,-1029,42,95,2397,9
2017-08-14 14:21:16.269,1502713276269,58,63,43,108,-1094,-60,100,2437,10
2017-08-14 14:21:16.287,1502713276287,74,57,45,131,-1037,-22,73,2437,12
2017-08-14 14:21:16.374,1502713276374,63,53,50,170,-1051,-51,61,2385,14
2017-08-14 14:21:16.396,1502713276396,27,60,37,188,-1096,-41,125,2397,15
2017-08-14 14:21:16.413,1502713276413,54,63,36,149,-1106,-59,125,2376,17
2017-08-14 14:21:16.430,1502713276430,61,48,47,208,-1046,61,69,2472,19
2017-08-14 14:21:16.451,1502713276451,55,63,46,136,-1054,-36,130,2340,18
2017-08-14 14:21:16.497,1502713276497,52,57,35,121,-1072,2,121,2362,20
2017-08-14 14:21:16.518,1502713276518,57,48,45,178,-1058,-38,102,2410,21
2017-08-14 14:21:16.536,1502713276536,55,60,37,149,-1047,-34,121,2439,22
2017-08-14 14:21:17.216,1502713277216,46,61,46,203,-1090,-59,153,2374,3
2017-08-14 14:21:17.235,1502713277235,61,50,44,177,-1079,-6,114,2424,4
2017-08-14 14:21:17.252,1502713277252,64,49,35,98,-1091,-54,92,2356,6
2017-08-14 14:21:17.269,1502713277269,54,65,43,102,-1053,-50,116,2362,5
2017-08-14 14:21:17.297,1502713277297,73,57,45,131,-1033,-18,76,2424,12
2017-08-14 14:21:17.313,1502713277313,55,67,26,91,-1015,29,178,2375,7
2017-08-14 14:21:17.330,1502713277330,53,67,42,92,-1030,46,98,2391,9
2017-08-14 14:21:17.351,1502713277351,58,63,44,108,-1085,-59,105,2418,10
2017-08-14 14:21:17.437,1502713277437,63,53,50,170,-1051,-54,61,2385,14
2017-08-14 14:21:17.457,1502713277457,26,61,37,188,-1096,-41,127,2397,15
2017-08-14 14:21:17.475,1502713277475,61,48,46,208,-1039,57,71,2485,19
2017-08-14 14:21:17.492,1502713277492,55,62,46,136,-1051,-38,125,2372,18
2017-08-14 14:21:17.561,1502713277561,52,57,36,121,-1071,9,125,2343,20
2017-08-14 14:21:17.579,1502713277579,57,48,45,178,-1063,-35,100,2404,21
2017-08-14 14:21:17.600,1502713277600,55,61,37,149,-1054,-34,119,2445,22
2017-08-14 14:21:18.277,1502713278277,48,61,45,204,-1090,-60,153,2380,3
2017-08-14 14:21:18.299,1502713278299,61,49,44,177,-1080,-4,117,2424,4
2017-08-14 14:21:18.317,1502713278317,54,66,44,102,-1054,-54,124,2329,5
2017-08-14 14:21:18.334,1502713278334,64,50,36,99,-1094,-51,102,2323,6
2017-08-14 14:21:18.351,1502713278351,73,57,46,131,-1036,-15,76,2437,12
2017-08-14 14:21:18.368,1502713278368,55,67,30,91,-1014,33,170,2356,7
2017-08-14 14:21:18.384,1502713278384,58,63,45,108,-1094,-55,122,2463,10
2017-08-14 14:21:18.401,1502713278401,52,66,42,92,-1031,46,94,2332,9
2017-08-14 14:21:18.497,1502713278497,62,54,51,171,-1054,-51,60,2359,14
2017-08-14 14:21:18.519,1502713278519,23,60,38,188,-1099,-38,132,2397,15
2017-08-14 14:21:18.535,1502713278535,61,48,46,208,-1043,58,66,2498,19
2017-08-14 14:21:18.554,1502713278554,55,62,38,150,-1103,-60,130,2376,17
2017-08-14 14:21:18.573,1502713278573,55,63,46,136,-1056,-36,132,2353,18
2017-08-14 14:21:18.620,1502713278620,52,57,34,121,-1071,9,124,2369,20
2017-08-14 14:21:18.637,1502713278637,57,49,44,178,-1059,-44,100,2417,21
2017-08-14 14:21:18.657,1502713278657,55,61,36,149,-1056,-31,124,2445,22
2017-08-14 14:21:19.335,1502713279335,48,61,45,204,-1090,-58,151,2374,3
2017-08-14 14:21:19.358,1502713279358,61,49,43,177,-1079,-6,114,2424,4
2017-08-14 14:21:19.374,1502713279374,64,49,37,99,-1094,-52,101,2349,6
2017-08-14 14:21:19.392,1502713279392,54,66,43,102,-1053,-57,121,2375,5
2017-08-14 14:21:19.418,1502713279418,54,68,29,91,-1014,30,178,2297,7
2017-08-14 14:21:19.436,1502713279436,59,63,45,108,-1086,-51,117,2437,10
2017-08-14 14:21:19.453,1502713279453,74,57,46,131,-1035,-20,77,2424,12
2017-08-14 14:21:19.472,1502713279472,52,66,42,92,-1016,41,94,2540,9
2017-08-14 14:21:19.493,1502713279493,42,53,34,138,-1050,-50,73,2290,11
2017-08-14 14:21:19.557,1502713279557,63,54,51,171,-1054,-52,61,2359,14
2017-08-14 14:21:19.577,1502713279577,23,60,38,188,-1094,-42,127,2397,15
2017-08-14 14:21:19.594,1502713279594,54,62,38,150,-1103,-59,132,2376,17
2017-08-14 14:21:19.613,1502713279613,60,48,45,208,-1039,57,69,2498,19
2017-08-14 14:21:19.679,1502713279679,52,57,34,121,-1071,5,125,2369,20
2017-08-14 14:21:19.698,1502713279698,57,49,44,178,-1058,-38,102,2391,21
2017-08-14 14:21:19.716,1502713279716,55,60,37,149,-1053,-36,121,2439,22
2017-08-14 14:21:20.398,1502713280398,47,60,45,204,-1086,-60,157,2380,3
2017-08-14 14:21:20.419,1502713280419,61,49,43,177,-1077,-7,114,2424,4
2017-08-14 14:21:20.436,1502713280436,64,49,36,99,-1088,-54,102,2349,6
2017-08-14 14:21:20.457,1502713280457,53,66,44,102,-1058,-51,121,2362,5
2017-08-14 14:21:20.480,1502713280480,55,68,27,91,-1011,33,174,2356,7
2017-08-14 14:21:20.496,1502713280496,74,57,45,131,-1037,-27,77,2437,12
2017-08-14 14:21:20.513,1502713280513,51,67,42,92,-1011,33,84,2462,9
2017-08-14 14:21:20.532,1502713280532,59,63,44,108,-1086,-51,101,2437,10
2017-08-14 14:21:20.616,1502713280616,63,54,51,171,-1055,-49,63,2385,14
2017-08-14 14:21:20.638,1502713280638,23,60,38,188,-1095,-42,130,2423,15
2017-08-14 14:21:20.656,1502713280656,55,63,47,136,-1053,-37,133,2359,18
2017-08-14 14:21:20.672,1502713280672,55,62,37,149,-1107,-54,132,2376,17
2017-08-14 14:21:20.691,1502713280691,61,48,46,208,-1043,58,74,2505,19
2017-08-14 14:21:20.740,1502713280740,52,57,34,121,-1071,5,125,2369,20
2017-08-14 14:21:20.761,1502713280761,57,49,44,178,-1058,-42,102,2404,21
2017-08-14 14:21:20.779,1502713280779,55,60,36,149,-1054,-34,119,2432,22
2017-08-14 14:21:21.460,1502713281460,47,60,46,204,-1091,-59,146,2374,3
2017-08-14 14:21:21.477,1502713281477,61,49,43,177,-1078,-9,116,2424,4
2017-08-14 14:21:21.496,1502713281496,64,49,35,99,-1094,-51,98,2356,6
2017-08-14 14:21:21.542,1502713281542,55,68,30,91,-1015,31,180,2382,7
2017-08-14 14:21:21.572,1502713281572,74,57,46,131,-1035,-26,71,2398,12
2017-08-14 14:21:21.589,1502713281589,58,63,44,108,-1078,-58,84,2411,10
2017-08-14 14:21:21.605,1502713281605,52,66,44,92,-1035,42,122,2371,9
2017-08-14 14:21:21.677,1502713281677,62,54,51,171,-1055,-51,58,2385,14
2017-08-14 14:21:21.698,1502713281698,25,60,38,188,-1102,-42,129,2397,15
2017-08-14 14:21:21.715,1502713281715,55,63,46,136,-1053,-38,129,2359,18
2017-08-14 14:21:21.735,1502713281735,60,48,46,208,-1040,58,68,2498,19
2017-08-14 14:21:21.753,1502713281753,54,62,38,150,-1106,-59,133,2383,17
2017-08-14 14:21:21.804,1502713281804,52,57,33,121,-1074,4,124,2362,20
2017-08-14 14:21:21.822,1502713281822,57,49,44,178,-1061,-41,93,2410,21
2017-08-14 14:21:21.839,1502713281839,55,60,37,149,-1053,-28,114,2465,22
2017-08-14 14:21:22.520,1502713282520,48,60,45,204,-1093,-59,151,2380,3
2017-08-14 14:21:22.541,1502713282541,61,50,43,177,-1078,-4,114,2424,4
2017-08-14 14:21:22.558,1502713282558,54,65,45,102,-1054,-57,114,2362,5
2017-08-14 14:21:22.580,1502713282580,64,49,35,99,-1093,-51,97,2356,6
2017-08-14 14:21:22.600,1502713282600,55,67,30,91,-1010,29,173,2336,7
2017-08-14 14:21:22.618,1502713282618,74,57,45,131,-1035,-18,73,2417,12
2017-08-14 14:21:22.637,1502713282637,42,53,34,138,-1056,-49,84,2297,11
2017-08-14 14:21:22.654,1502713282654,58,63,44,108,-1086,-51,120,2437,10
2017-08-14 14:21:22.742,1502713282742,63,54,51,171,-1053,-54,61,2385,14
2017-08-14 14:21:22.761,1502713282761,27,60,39,188,-1093,-47,133,2397,15
2017-08-14 14:21:22.778,1502713282778,55,62,39,149,-1102,-60,132,2396,17
2017-08-14 14:21:22.797,1502713282797,55,63,47,136,-1054,-38,126,2353,18
2017-08-14 14:21:22.816,1502713282816,61,48,46,208,-1042,58,73,2505,19
2017-08-14 14:21:22.866,1502713282866,52,57,33,121,-1069,5,121,2369,20
2017-08-14 14:21:22.882,1502713282882,57,48,45,178,-1058,-34,102,2365,21
2017-08-14 14:21:22.900,1502713282900,55,60,36,149,-1051,-34,126,2432,22
2017-08-14 14:21:23.578,1502713283578,48,61,46,204,-1090,-63,148,2393,3
2017-08-14 14:21:23.599,1502713283599,61,49,43,177,-1078,-9,110,2424,4
2017-08-14 14:21:23.618,1502713283618,54,66,45,102,-1050,-51,124,2342,5
2017-08-14 14:21:23.638,1502713283638,64,49,35,99,-1093,-49,98,2349,6
2017-08-14 14:21:23.661,1502713283661,54,67,28,91,-1015,26,178,2388,7
2017-08-14 14:21:23.679,1502713283679,58,63,44,108,-1086,-55,110,2424,10
2017-08-14 14:21:23.696,1502713283696,52,66,43,92,-1027,42,93,2384,9
2017-08-14 14:21:23.712,1502713283712,74,57,46,131,-1033,-25,73,2450,12
2017-08-14 14:21:23.731,1502713283731,42,53,33,138,-1053,-51,68,2290,11
2017-08-14 14:21:23.801,1502713283801,63,54,51,171,-1054,-47,61,2385,14
2017-08-14 14:21:23.822,1502713283822,30,60,39,188,-1098,-41,132,2390,15
2017-08-14 14:21:23.838,1502713283838,55,62,47,136,-1059,-38,132,2353,18
2017-08-14 14:21:23.856,1502713283856,54,62,40,150,-1106,-54,133,2402,17
2017-08-14 14:21:23.875,1502713283875,60,48,45,208,-1043,61,66,2518,19
2017-08-14 14:21:23.926,1502713283926,52,57,34,121,-1070,10,122,2369,20
2017-08-14 14:21:23.944,1502713283944,57,49,44,178,-1058,-39,105,2410,21
2017-08-14 14:21:23.964,1502713283964,55,60,36,149,-1051,-36,124,2465,22
2017-08-14 14:21:24.642,1502713284642,47,61,46,204,-1091,-55,150,2374,3
2017-08-14 14:21:24.665,1502713284665,61,50,43,177,-1078,-7,113,2424,4
2017-08-14 14:21:24.682,1502713284682,54,65,45,102,-1053,-49,121,2336,5
2017-08-14 14:21:24.702,1502713284702,64,49,35,99,-1095,-51,108,2330,6
2017-08-14 14:21:24.724,1502713284724,55,68,27,91,-1010,29,174,2356,7
2017-08-14 14:21:24.741,1502713284741,58,63,44,108,-1095,-58,125,2437,10
2017-08-14 14:21:24.758,1502713284758,74,57,46,131,-1034,-22,69,2424,12
2017-08-14 14:21:24.774,1502713284774,42,52,33,138,-1046,-54,69,2284,11
2017-08-14 14:21:24.864,1502713284864,63,54,51,171,-1051,-51,63,2385,14
2017-08-14 14:21:24.886,1502713284886,30,60,39,188,-1095,-42,127,2397,15
2017-08-14 14:21:24.904,1502713284904,61,48,46,208,-1042,58,61,2485,19
2017-08-14 14:21:24.920,1502713284920,55,62,38,149,-1099,-59,130,2402,17
2017-08-14 14:21:24.940,1502713284940,55,63,47,136,-1051,-38,128,2346,18
2017-08-14 14:21:24.988,1502713284988,52,57,34,121,-1074,9,124,2356,20
2017-08-14 14:21:25.005,1502713285005,57,48,45,178,-1061,-42,102,2410,21
2017-08-14 14:21:25.022,1502713285022,54,60,36,149,-1054,-34,116,2432,22
2017-08-14 14:21:25.704,1502713285704,47,61,46,204,-1093,-59,150,2374,3
2017-08-14 14:21:25.725,1502713285725,61,49,42,178,-1078,-6,116,2411,4
2017-08-14 14:21:25.742,1502713285742,64,49,34,99,-1088,-51,102,2343,6
2017-08-14 14:21:25.786,1502713285786,54,67,27,91,-1014,29,174,2369,7
2017-08-14 14:21:25.817,1502713285817,74,57,45,131,-1035,-18,73,2424,12
2017-08-14 14:21:25.834,1502713285834,52,66,43,92,-1030,45,102,2416,9
2017-08-14 14:21:25.855,1502713285855,42,53,33,138,-1040,-54,82,2290,11
2017-08-14 14:21:25.925,1502713285925,63,54,51,171,-1054,-50,57,2346,14
2017-08-14 14:21:25.945,1502713285945,30,60,39,188,-1096,-43,125,2397,15
2017-08-14 14:21:25.962,1502713285962,55,62,47,136,-1054,-38,130,2359,18
2017-08-14 14:21:25.979,1502713285979,55,62,39,149,-1104,-59,133,2402,17
2017-08-14 14:21:25.996,1502713285996,60,48,46,208,-1042,57,70,2485,19
2017-08-14 14:21:26.049,1502713286049,52,57,34,121,-1071,7,125,2343,20
2017-08-14 14:21:26.066,1502713286066,57,48,44,178,-1058,-42,98,2404,21
2017-08-14 14:21:26.085,1502713286085,55,60,37,149,-1050,-34,119,2439,22
2017-08-14 14:21:26.764,1502713286764,47,61,46,204,-1090,-63,156,2374,3
2017-08-14 14:21:26.784,1502713286784,61,50,43,178,-1077,-7,117,2431,4
2017-08-14 14:21:26.801,1502713286801,54,66,44,102,-1055,-51,126,2362,5
2017-08-14 14:21:26.818,1502713286818,64,50,34,99,-1087,-52,101,2349,6
2017-08-14 14:21:26.845,1502713286845,55,68,28,91,-1013,34,178,2369,7
2017-08-14 14:21:26.862,1502713286862,58,63,43,108,-1083,-58,106,2437,10
2017-08-14 14:21:26.880,1502713286880,74,57,46,131,-1037,-18,69,2424,12
2017-08-14 14:21:26.898,1502713286898,42,52,32,138,-1058,-51,79,2284,11
2017-08-14 14:21:26.915,1502713286915,52,66,43,92,-1039,33,94,2384,9
2017-08-14 14:21:26.984,1502713286984,63,54,51,171,-1051,-51,60,2359,14
2017-08-14 14:21:27.006,1502713287006,31,60,39,188,-1096,-42,133,2371,15
2017-08-14 14:21:27.024,1502713287024,55,63,47,136,-1054,-34,130,2366,18
2017-08-14 14:21:27.045,1502713287045,54,62,39,149,-1102,-60,132,2376,17
2017-08-14 14:21:27.062,1502713287062,61,48,46,208,-1043,57,68,2485,19
2017-08-14 14:21:27.110,1502713287110,52,57,34,121,-1074,7,125,2369,20
2017-08-14 14:21:27.129,1502713287129,57,48,44,178,-1062,-42,103,2384,21
2017-08-14 14:21:27.148,1502713287148,55,60,36,149,-1051,-34,121,2439,22
2017-08-14 14:21:27.827,1502713287827,47,61,46,204,-1090,-63,143,2393,3
2017-08-14 14:21:27.846,1502713287846,61,49,43,177,-1071,-4,116,2424,4
2017-08-14 14:21:27.865,1502713287865,54,66,45,102,-1058,-51,124,2362,5
2017-08-14 14:21:27.885,1502713287885,64,49,35,99,-1086,-50,105,2349,6
2017-08-14 14:21:27.908,1502713287908,54,68,27,91,-1013,30,172,2349,7
2017-08-14 14:21:27.926,1502713287926,74,57,46,131,-1038,-22,79,2417,12
2017-08-14 14:21:27.944,1502713287944,42,53,32,138,-1053,-52,78,2284,11
2017-08-14 14:21:28.046,1502713288046,63,54,51,171,-1051,-47,55,2385,14
2017-08-14 14:21:28.069,1502713288069,30,60,39,188,-1094,-41,126,2397,15
2017-08-14 14:21:28.085,1502713288085,55,62,39,150,-1104,-55,133,2376,17
2017-08-14 14:21:28.103,1502713288103,55,63,47,136,-1058,-42,124,2366,18
2017-08-14 14:21:28.120,1502713288120,61,49,46,208,-1042,55,68,2498,19
2017-08-14 14:21:28.170,1502713288170,52,57,33,121,-1071,4,117,2343,20
2017-08-14 14:21:28.191,1502713288191,57,48,45,178,-1062,-41,102,2404,21
2017-08-14 14:21:28.208,1502713288208,55,60,37,149,-1054,-33,121,2439,22
2017-08-14 14:21:28.888,1502713288888,47,61,46,204,-1088,-63,148,2400,3
2017-08-14 14:21:28.906,1502713288906,61,50,43,177,-1080,-4,114,2424,4
2017-08-14 14:21:28.925,1502713288925,64,49,34,99,-1095,-49,95,2349,6
2017-08-14 14:21:28.970,1502713288970,55,67,27,91,-1015,29,174,2356,7
