Time,UNIX_time_ms,RSSI,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temperature,nodeId
2017-08-14 15:36:36.601,1502717796601,61,44,42,216,-1038,-27,73,2528,12
2017-08-14 15:36:36.618,1502717796618,38,58,43,176,-1031,38,102,2482,9
2017-08-14 15:36:36.639,1502717796639,53,67,38,98,-1047,-54,83,2342,11
2017-08-14 15:36:36.725,1502717796725,53,56,38,126,-1055,-54,62,2418,14
2017-08-14 15:36:36.745,1502717796745,67,48,41,103,-1099,-35,125,2397,15
2017-08-14 15:36:36.762,1502717796762,55,65,37,97,-1110,-51,130,2435,17
2017-08-14 15:36:36.779,1502717796779,56,64,37,100,-1058,-35,132,2489,18
2017-08-14 15:36:36.795,1502717796795,61,53,52,146,-1042,69,71,2531,19
2017-08-14 15:36:36.847,1502717796847,58,49,38,173,-1074,5,124,2460,20
2017-08-14 15:36:36.867,1502717796867,46,50,36,131,-1058,-28,105,2417,21
2017-08-14 15:36:36.885,1502717796885,53,61,32,138,-1054,-33,117,2497,22
2017-08-14 15:36:37.561,1502717797561,57,48,38,187,-1090,-55,153,2426,3
2017-08-14 15:36:37.583,1502717797583,74,60,46,115,-1079,1,111,2444,4
2017-08-14 15:36:37.601,1502717797601,57,60,33,151,-1054,-52,121,2407,5
2017-08-14 15:36:37.618,1502717797618,55,62,41,135,-1091,-51,109,2447,6
2017-08-14 15:36:37.636,1502717797636,44,58,42,176,-1037,30,102,2469,9
2017-08-14 15:36:37.653,1502717797653,53,68,43,97,-1053,-51,73,2336,11
2017-08-14 15:36:37.671,1502717797671,53,68,39,88,-1015,29,174,2382,7
2017-08-14 15:36:37.687,1502717797687,62,48,42,216,-1035,-26,78,2508,12
2017-08-14 15:36:37.707,1502717797707,47,60,33,166,-1085,-68,117,2496,10
2017-08-14 15:36:37.783,1502717797783,55,56,41,126,-1055,-52,54,2385,14
2017-08-14 15:36:37.804,1502717797804,67,49,38,103,-1091,-32,125,2364,15
2017-08-14 15:36:37.823,1502717797823,60,53,51,146,-1038,68,69,2531,19
2017-08-14 15:36:37.841,1502717797841,54,65,24,96,-1101,-54,125,2409,17
2017-08-14 15:36:37.860,1502717797860,57,64,48,100,-1051,-38,132,2457,18
2017-08-14 15:36:37.907,1502717797907,57,48,42,173,-1072,6,125,2460,20
2017-08-14 15:36:37.925,1502717797925,44,50,41,130,-1064,-26,106,2423,21
2017-08-14 15:36:37.941,1502717797941,52,61,40,138,-1051,-35,125,2484,22
2017-08-14 15:36:38.623,1502717798623,57,47,39,185,-1090,-54,149,2426,3
2017-08-14 15:36:38.642,1502717798642,74,57,46,114,-1083,1,106,2450,4
2017-08-14 15:36:38.659,1502717798659,54,61,39,134,-1095,-54,102,2408,6
2017-08-14 15:36:38.677,1502717798677,57,60,36,150,-1058,-51,121,2394,5
2017-08-14 15:36:38.705,1502717798705,62,44,40,214,-1038,-25,78,2502,12
2017-08-14 15:36:38.722,1502717798722,51,60,37,164,-1093,-68,119,2496,10
2017-08-14 15:36:38.740,1502717798740,51,57,40,174,-1034,37,95,2462,9
2017-08-14 15:36:38.760,1502717798760,53,69,43,95,-1054,-47,82,2323,11
2017-08-14 15:36:38.779,1502717798779,54,68,39,87,-1015,29,178,2382,7
2017-08-14 15:36:38.843,1502717798843,55,56,42,127,-1055,-57,57,2366,14
2017-08-14 15:36:38.863,1502717798863,67,51,41,103,-1096,-31,125,2397,15
2017-08-14 15:36:38.879,1502717798879,51,64,29,95,-1102,-54,137,2454,17
2017-08-14 15:36:38.896,1502717798896,58,64,48,98,-1055,-34,132,2470,18
2017-08-14 15:36:38.913,1502717798913,61,54,52,147,-1042,69,68,2518,19
2017-08-14 15:36:38.964,1502717798964,56,46,41,173,-1074,10,129,2466,20
2017-08-14 15:36:38.983,1502717798983,45,46,39,129,-1058,-33,102,2417,21
2017-08-14 15:36:39.001,1502717799001,52,60,36,136,-1053,-38,121,2484,22
2017-08-14 15:36:39.684,1502717799684,57,52,37,187,-1088,-57,146,2426,3
2017-08-14 15:36:39.702,1502717799702,74,57,42,115,-1080,-3,113,2450,4
2017-08-14 15:36:39.720,1502717799720,58,62,34,151,-1055,-50,122,2394,5
2017-08-14 15:36:39.740,1502717799740,54,62,39,134,-1088,-54,100,2401,6
2017-08-14 15:36:39.764,1502717799764,55,67,36,86,-1015,33,182,2395,7
2017-08-14 15:36:39.781,1502717799781,45,57,45,174,-1035,37,109,2488,9
2017-08-14 15:36:39.798,1502717799798,62,47,38,214,-1037,-22,69,2495,12
2017-08-14 15:36:39.818,1502717799818,49,60,34,164,-1087,-66,116,2496,10
2017-08-14 15:36:39.838,1502717799838,53,67,41,94,-1047,-47,74,2336,11
2017-08-14 15:36:39.902,1502717799902,55,56,42,127,-1055,-58,65,2392,14
2017-08-14 15:36:39.923,1502717799923,67,50,41,104,-1102,-34,117,2390,15
2017-08-14 15:36:39.940,1502717799940,60,55,51,147,-1042,69,69,2518,19
2017-08-14 15:36:39.958,1502717799958,57,65,47,97,-1056,-35,130,2496,18
2017-08-14 15:36:39.974,1502717799974,54,64,33,92,-1104,-54,130,2454,17
2017-08-14 15:36:40.028,1502717800028,56,51,42,174,-1072,4,130,2460,20
2017-08-14 15:36:40.047,1502717800047,47,53,37,128,-1058,-28,102,2423,21
2017-08-14 15:36:40.066,1502717800066,49,61,39,136,-1061,-35,116,2484,22
2017-08-14 15:36:40.743,1502717800743,57,52,34,187,-1090,-57,142,2445,3
2017-08-14 15:36:40.764,1502717800764,74,59,45,115,-1082,2,110,2450,4
2017-08-14 15:36:40.780,1502717800780,53,61,40,134,-1094,-54,98,2408,6
2017-08-14 15:36:40.800,1502717800800,58,61,39,151,-1058,-51,126,2407,5
2017-08-14 15:36:40.824,1502717800824,54,69,38,85,-1011,34,185,2382,7
2017-08-14 15:36:40.842,1502717800842,53,68,40,93,-1054,-47,85,2297,11
2017-08-14 15:36:40.859,1502717800859,62,44,41,216,-1038,-27,77,2528,12
2017-08-14 15:36:40.880,1502717800880,44,58,41,176,-1034,36,101,2482,9
2017-08-14 15:36:40.965,1502717800965,54,55,40,127,-1054,-54,62,2392,14
2017-08-14 15:36:40.985,1502717800985,67,51,41,104,-1095,-31,126,2403,15
2017-08-14 15:36:41.002,1502717801002,60,58,53,146,-1045,8261,196,2531,19
2017-08-14 15:36:41.020,1502717801020,55,65,37,92,-1101,-57,137,2461,17
2017-08-14 15:36:41.089,1502717801089,57,47,42,173,-1069,1,122,2466,20
2017-08-14 15:36:41.106,1502717801106,47,53,42,129,-1062,-31,100,2417,21
2017-08-14 15:36:41.124,1502717801124,51,61,42,137,-1051,-31,114,2478,22
2017-08-14 15:36:41.806,1502717801806,57,48,36,185,-1090,-55,149,2426,3
2017-08-14 15:36:41.825,1502717801825,74,59,45,115,-1077,-4,108,2444,4
2017-08-14 15:36:41.842,1502717801842,54,61,40,134,-1094,-55,103,2427,6
2017-08-14 15:36:41.860,1502717801860,58,60,37,150,-1054,-54,121,2375,5
2017-08-14 15:36:41.888,1502717801888,52,69,36,86,-1010,31,174,2421,7
2017-08-14 15:36:41.904,1502717801904,62,31,38,214,-1035,-27,68,2502,12
2017-08-14 15:36:41.920,1502717801920,46,59,36,165,-1078,-68,114,2489,10
2017-08-14 15:36:41.938,1502717801938,53,68,38,93,-1054,-47,79,2323,11
2017-08-14 15:36:41.955,1502717801955,43,59,40,175,-1036,37,103,2469,9
2017-08-14 15:36:42.027,1502717802027,54,54,41,127,-1053,-57,57,2385,14
2017-08-14 15:36:42.045,1502717802045,67,51,40,104,-1102,-27,121,2390,15
2017-08-14 15:36:42.080,1502717802080,53,66,32,92,-1109,-52,129,2454,17
2017-08-14 15:36:42.148,1502717802148,57,47,41,173,-1072,1,126,2473,20
2017-08-14 15:36:42.168,1502717802168,48,53,40,129,-1062,-27,109,2417,21
2017-08-14 15:36:42.188,1502717802188,49,61,39,137,-1051,-36,116,2484,22
2017-08-14 15:36:42.865,1502717802865,56,50,42,185,-1092,-58,146,2426,3
2017-08-14 15:36:42.885,1502717802885,74,59,44,115,-1080,1,113,2450,4
2017-08-14 15:36:42.901,1502717802901,55,61,40,134,-1093,-52,100,2401,6
2017-08-14 15:36:42.921,1502717802921,58,61,31,151,-1055,-47,117,2388,5
2017-08-14 15:36:42.946,1502717802946,55,68,32,85,-1010,28,178,2388,7
2017-08-14 15:36:42.963,1502717802963,53,66,41,94,-1051,-43,79,2342,11
2017-08-14 15:36:42.981,1502717802981,62,37,41,214,-1037,-26,78,2502,12
2017-08-14 15:36:43.002,1502717803002,45,59,45,175,-1030,37,108,2469,9
2017-08-14 15:36:43.022,1502717803022,45,61,31,165,-1086,-66,114,2476,10
2017-08-14 15:36:43.087,1502717803087,56,55,41,127,-1058,-51,61,2392,14
2017-08-14 15:36:43.106,1502717803106,67,49,38,104,-1094,-33,116,2423,15
2017-08-14 15:36:43.122,1502717803122,55,66,18,93,-1102,-52,132,2454,17
2017-08-14 15:36:43.140,1502717803140,60,52,51,147,-1045,65,70,2531,19
2017-08-14 15:36:43.158,1502717803158,56,63,47,96,-1051,-39,133,2470,18
2017-08-14 15:36:43.210,1502717803210,57,47,41,173,-1071,-1,132,2466,20
2017-08-14 15:36:43.228,1502717803228,47,47,36,129,-1059,-31,117,2417,21
2017-08-14 15:36:43.246,1502717803246,52,60,36,137,-1053,-34,119,2491,22
2017-08-14 15:36:43.928,1502717803928,59,45,37,187,-1086,-58,151,2426,3
2017-08-14 15:36:43.949,1502717803949,74,59,45,115,-1079,2,114,2450,4
2017-08-14 15:36:43.966,1502717803966,53,62,38,135,-1090,-59,102,2408,6
2017-08-14 15:36:43.982,1502717803982,57,61,36,151,-1054,-58,121,2394,5
2017-08-14 15:36:44.008,1502717804008,54,68,40,86,-1011,29,178,2401,7
2017-08-14 15:36:44.027,1502717804027,46,60,42,174,-1037,39,100,2482,9
2017-08-14 15:36:44.047,1502717804047,49,60,28,164,-1090,-68,105,2489,10
2017-08-14 15:36:44.064,1502717804064,52,68,41,94,-1053,-52,73,2342,11
2017-08-14 15:36:44.084,1502717804084,62,36,42,216,-1035,-27,76,2495,12
2017-08-14 15:36:44.149,1502717804149,56,57,40,128,-1054,-52,61,2385,14
2017-08-14 15:36:44.171,1502717804171,67,49,38,104,-1094,-33,121,2390,15
2017-08-14 15:36:44.187,1502717804187,49,65,33,93,-1106,-51,124,2454,17
2017-08-14 15:36:44.205,1502717804205,60,53,52,148,-1043,66,73,2531,19
2017-08-14 15:36:44.226,1502717804226,57,64,50,97,-1056,-36,130,2470,18
2017-08-14 15:36:44.274,1502717804274,57,48,40,174,-1067,-1,130,2466,20
2017-08-14 15:36:44.290,1502717804290,47,52,39,129,-1062,-27,101,2443,21
2017-08-14 15:36:44.306,1502717804306,47,61,38,136,-1054,-36,117,2491,22
2017-08-14 15:36:44.988,1502717804988,57,42,41,187,-1090,-58,149,2426,3
2017-08-14 15:36:45.008,1502717805008,75,58,47,115,-1080,-3,114,2450,4
2017-08-14 15:36:45.026,1502717805026,58,59,32,151,-1051,-52,124,2433,5
2017-08-14 15:36:45.043,1502717805043,54,61,39,135,-1088,-52,101,2408,6
2017-08-14 15:36:45.069,1502717805069,55,68,38,88,-1014,29,170,2375,7
2017-08-14 15:36:45.086,1502717805086,47,61,31,165,-1085,-70,114,2496,10
2017-08-14 15:36:45.103,1502717805103,61,45,44,214,-1034,-23,74,2508,12
2017-08-14 15:36:45.120,1502717805120,45,59,44,175,-1035,37,95,2488,9
2017-08-14 15:36:45.210,1502717805210,54,55,40,127,-1058,-51,61,2392,14
2017-08-14 15:36:45.231,1502717805231,67,50,41,103,-1099,-31,121,2397,15
2017-08-14 15:36:45.247,1502717805247,53,65,35,95,-1110,-54,130,2454,17
2017-08-14 15:36:45.264,1502717805264,57,64,45,100,-1054,-34,134,2463,18
2017-08-14 15:36:45.280,1502717805280,60,53,51,146,-1043,69,69,2524,19
2017-08-14 15:36:45.334,1502717805334,57,50,38,174,-1071,1,117,2479,20
2017-08-14 15:36:45.352,1502717805352,47,48,41,129,-1062,-31,105,2417,21
2017-08-14 15:36:45.370,1502717805370,52,61,38,136,-1047,-34,125,2491,22
2017-08-14 15:36:46.047,1502717806047,58,47,37,187,-1087,-54,149,2419,3
2017-08-14 15:36:46.069,1502717806069,74,59,44,115,-1078,-1,109,2424,4
2017-08-14 15:36:46.086,1502717806086,57,60,36,151,-1056,-51,116,2388,5
2017-08-14 15:36:46.104,1502717806104,55,62,41,135,-1088,-58,103,2408,6
2017-08-14 15:36:46.130,1502717806130,54,68,32,90,-1012,33,174,2382,7
2017-08-14 15:36:46.147,1502717806147,39,59,43,176,-1033,38,101,2482,9
2017-08-14 15:36:46.163,1502717806163,48,61,33,167,-1085,-74,106,2509,10
2017-08-14 15:36:46.181,1502717806181,53,67,42,98,-1053,-47,66,2349,11
2017-08-14 15:36:46.198,1502717806198,62,43,41,217,-1035,-26,68,2495,12
2017-08-14 15:36:46.269,1502717806269,55,56,38,127,-1051,-54,66,2385,14
2017-08-14 15:36:46.292,1502717806292,67,49,40,103,-1098,-27,117,2403,15
2017-08-14 15:36:46.309,1502717806309,53,66,31,97,-1103,-57,133,2448,17
2017-08-14 15:36:46.326,1502717806326,61,53,50,147,-1039,61,73,2524,19
2017-08-14 15:36:46.345,1502717806345,58,64,44,101,-1054,-36,126,2470,18
2017-08-14 15:36:46.392,1502717806392,57,48,41,174,-1071,2,124,2460,20
2017-08-14 15:36:46.413,1502717806413,46,50,32,131,-1062,-30,101,2436,21
2017-08-14 15:36:46.429,1502717806429,52,61,36,138,-1051,-31,127,2484,22
2017-08-14 15:36:47.112,1502717807112,57,46,42,187,-1087,-59,153,2426,3
2017-08-14 15:36:47.135,1502717807135,74,58,46,115,-1079,1,117,2476,4
2017-08-14 15:36:47.153,1502717807153,52,62,39,136,-1090,-54,108,2408,6
2017-08-14 15:36:47.172,1502717807172,57,60,33,151,-1055,-50,121,2381,5
2017-08-14 15:36:47.189,1502717807189,61,42,45,217,-1038,-23,73,2502,12
2017-08-14 15:36:47.207,1502717807207,55,68,31,90,-1013,29,174,2388,7
2017-08-14 15:36:47.227,1502717807227,54,67,37,98,-1051,-52,89,2342,11
2017-08-14 15:36:47.244,1502717807244,47,61,38,168,-1082,-73,110,2496,10
2017-08-14 15:36:47.335,1502717807335,53,56,44,128,-1054,-51,66,2418,14
2017-08-14 15:36:47.355,1502717807355,67,49,40,104,-1093,-38,112,2397,15
2017-08-14 15:36:47.372,1502717807372,60,54,52,148,-1042,66,73,2518,19
2017-08-14 15:36:47.389,1502717807389,58,64,42,101,-1054,-35,122,2470,18
2017-08-14 15:36:47.459,1502717807459,57,48,40,174,-1071,-1,126,2473,20
2017-08-14 15:36:47.475,1502717807475,48,50,29,131,-1062,-28,108,2417,21
2017-08-14 15:36:47.494,1502717807494,50,62,31,138,-1055,-34,124,2484,22
2017-08-14 15:36:48.174,1502717808174,57,48,37,187,-1090,-57,146,2426,3
2017-08-14 15:36:48.193,1502717808193,74,57,48,115,-1079,-3,113,2450,4
2017-08-14 15:36:48.209,1502717808209,54,61,37,135,-1094,-54,103,2401,6
2017-08-14 15:36:48.228,1502717808228,57,60,36,151,-1055,-51,121,2427,5
2017-08-14 15:36:48.254,1502717808254,54,68,32,90,-1015,22,174,2382,7
2017-08-14 15:36:48.271,1502717808271,43,59,46,177,-1038,33,106,2469,9
2017-08-14 15:36:48.288,1502717808288,61,42,43,217,-1035,-30,78,2502,12
2017-08-14 15:36:48.306,1502717808306,52,67,36,99,-1053,-51,78,2329,11
2017-08-14 15:36:48.324,1502717808324,45,61,33,168,-1088,-66,109,2470,10
2017-08-14 15:36:48.395,1502717808395,54,55,35,127,-1053,-55,58,2385,14
2017-08-14 15:36:48.413,1502717808413,67,49,16,104,-1094,-32,117,2397,15
2017-08-14 15:36:48.430,1502717808430,57,64,42,101,-1053,-38,134,2470,18
2017-08-14 15:36:48.449,1502717808449,60,52,52,148,-1042,66,68,2531,19
2017-08-14 15:36:48.468,1502717808468,53,65,34,97,-1102,-47,137,2435,17
2017-08-14 15:36:48.519,1502717808519,58,48,41,174,-1071,4,126,2466,20
2017-08-14 15:36:48.537,1502717808537,45,51,37,131,-1063,-27,108,2423,21
2017-08-14 15:36:48.554,1502717808554,51,61,23,138,-1051,-41,117,2484,22
2017-08-14 15:36:49.235,1502717809235,57,48,37,187,-1090,-59,145,2419,3
2017-08-14 15:36:49.254,1502717809254,75,58,47,115,-1078,4,114,2450,4
2017-08-14 15:36:49.271,1502717809271,57,60,36,151,-1058,-52,124,2407,5
2017-08-14 15:36:49.288,1502717809288,55,62,37,135,-1090,-51,102,2408,6
2017-08-14 15:36:49.316,1502717809316,61,42,43,217,-1035,-27,73,2528,12
2017-08-14 15:36:49.335,1502717809335,53,67,36,99,-1051,-50,93,2323,11
2017-08-14 15:36:49.356,1502717809356,44,59,45,177,-1037,42,97,2462,9
2017-08-14 15:36:49.454,1502717809454,54,55,35,128,-1054,-60,61,2398,14
2017-08-14 15:36:49.475,1502717809475,67,49,24,104,-1095,-33,117,2397,15
2017-08-14 15:36:49.494,1502717809494,60,54,51,148,-1042,74,77,2531,19
2017-08-14 15:36:49.512,1502717809512,57,64,42,101,-1055,-34,127,2463,18
2017-08-14 15:36:49.530,1502717809530,53,65,36,97,-1107,-51,130,2454,17
2017-08-14 15:36:49.576,1502717809576,58,48,42,174,-1074,2,126,2473,20
2017-08-14 15:36:49.597,1502717809597,45,51,37,131,-1058,-31,102,2417,21
2017-08-14 15:36:49.617,1502717809617,50,61,24,138,-1053,-35,117,2484,22
2017-08-14 15:36:50.296,1502717810296,57,48,37,187,-1094,-59,150,2426,3
2017-08-14 15:36:50.317,1502717810317,74,57,48,115,-1078,-3,111,2450,4
2017-08-14 15:36:50.337,1502717810337,54,62,36,135,-1090,-57,106,2414,6
2017-08-14 15:36:50.356,1502717810356,57,59,39,151,-1062,-51,125,2388,5
2017-08-14 15:36:50.373,1502717810373,61,42,42,217,-1038,-23,78,2508,12
2017-08-14 15:36:50.390,1502717810390,43,60,46,177,-1035,37,105,2469,9
2017-08-14 15:36:50.406,1502717810406,55,68,34,90,-1015,26,178,2382,7
2017-08-14 15:36:50.423,1502717810423,48,61,34,168,-1087,-70,119,2405,10
2017-08-14 15:36:50.517,1502717810517,53,55,34,128,-1054,-52,65,2385,14
2017-08-14 15:36:50.535,1502717810535,67,51,27,104,-1096,-31,114,2416,15
2017-08-14 15:36:50.552,1502717810552,57,64,41,101,-1059,-41,130,2470,18
2017-08-14 15:36:50.572,1502717810572,53,65,25,97,-1106,-54,129,2454,17
2017-08-14 15:36:50.593,1502717810593,60,55,51,148,-1046,69,69,2537,19
2017-08-14 15:36:50.640,1502717810640,58,48,41,174,-1069,-1,124,2479,20
2017-08-14 15:36:50.658,1502717810658,46,50,36,131,-1062,-31,105,2417,21
2017-08-14 15:36:50.675,1502717810675,50,61,30,138,-1054,-31,121,2484,22
2017-08-14 15:36:51.357,1502717811357,57,48,39,187,-1091,-58,148,2426,3
2017-08-14 15:36:51.377,1502717811377,74,57,49,115,-1077,1,113,2450,4
2017-08-14 15:36:51.397,1502717811397,57,60,38,151,-1052,-54,121,2372,5
2017-08-14 15:36:51.426,1502717811426,54,67,37,99,-1053,-36,78,2342,11
2017-08-14 15:36:51.443,1502717811443,62,41,43,217,-1034,-26,73,2502,12
2017-08-14 15:36:51.461,1502717811461,48,61,35,168,-1090,-71,110,2489,10
2017-08-14 15:36:51.480,1502717811480,55,68,36,90,-1015,29,178,2388,7
2017-08-14 15:36:51.574,1502717811574,55,55,34,128,-1054,-57,57,2385,14
2017-08-14 15:36:51.599,1502717811599,67,51,34,104,-1088,-31,117,2403,15
2017-08-14 15:36:51.616,1502717811616,61,54,51,148,-1046,65,68,2531,19
2017-08-14 15:36:51.634,1502717811634,57,64,42,101,-1053,-34,132,2463,18
2017-08-14 15:36:51.701,1502717811701,57,48,43,174,-1071,2,121,2466,20
2017-08-14 15:36:51.720,1502717811720,47,51,33,131,-1063,-28,105,2423,21
2017-08-14 15:36:51.738,1502717811738,51,61,29,138,-1053,-31,127,2484,22
2017-08-14 15:36:52.415,1502717812415,57,48,38,187,-1090,-54,149,2426,3
2017-08-14 15:36:52.439,1502717812439,75,57,49,115,-1085,4,111,2450,4
2017-08-14 15:36:52.457,1502717812457,54,62,36,135,-1090,-54,105,2427,6
2017-08-14 15:36:52.477,1502717812477,57,60,38,151,-1051,-52,127,2388,5
2017-08-14 15:36:52.493,1502717812493,62,41,42,217,-1038,-26,69,2502,12
2017-08-14 15:36:52.511,1502717812511,47,61,35,168,-1082,-65,114,2444,10
2017-08-14 15:36:52.529,1502717812529,55,67,37,99,-1048,-47,81,2297,11
2017-08-14 15:36:52.546,1502717812546,55,68,36,90,-1016,33,173,2369,7
2017-08-14 15:36:52.566,1502717812566,36,60,44,177,-1031,37,105,2482,9
2017-08-14 15:36:52.638,1502717812638,55,55,34,128,-1051,-51,63,2431,14
2017-08-14 15:36:52.661,1502717812661,67,51,34,104,-1094,-33,121,2403,15
2017-08-14 15:36:52.678,1502717812678,61,54,52,148,-1045,69,66,2531,19
2017-08-14 15:36:52.695,1502717812695,57,64,41,101,-1058,-34,137,2470,18
2017-08-14 15:36:52.714,1502717812714,53,65,25,97,-1112,-51,134,2454,17
2017-08-14 15:36:52.760,1502717812760,57,47,43,174,-1069,1,126,2479,20
2017-08-14 15:36:52.781,1502717812781,46,50,34,131,-1059,-31,108,2417,21
2017-08-14 15:36:52.802,1502717812802,51,61,30,138,-1050,-35,121,2484,22
2017-08-14 15:36:53.481,1502717813481,57,48,38,187,-1087,-52,146,2432,3
2017-08-14 15:36:53.502,1502717813502,74,57,49,115,-1078,-1,111,2424,4
2017-08-14 15:36:53.521,1502717813521,54,62,36,135,-1086,-54,102,2414,6
2017-08-14 15:36:53.538,1502717813538,57,60,38,151,-1054,-52,126,2388,5
2017-08-14 15:36:53.563,1502717813563,55,68,37,90,-1011,33,178,2382,7
2017-08-14 15:36:53.580,1502717813580,48,61,36,168,-1086,-66,113,2470,10
2017-08-14 15:36:53.596,1502717813596,53,66,37,99,-1048,-43,73,2342,11
2017-08-14 15:36:53.615,1502717813615,36,60,44,177,-1032,34,105,2488,9
2017-08-14 15:36:53.633,1502717813633,61,42,42,217,-1038,-22,70,2521,12
2017-08-14 15:36:53.702,1502717813702,53,55,34,128,-1054,-52,60,2385,14
2017-08-14 15:36:53.724,1502717813724,67,51,32,104,-1090,-33,111,2403,15
2017-08-14 15:36:53.741,1502717813741,53,65,25,97,-1106,-58,127,2435,17
2017-08-14 15:36:53.757,1502717813757,60,53,51,148,-1042,61,66,2524,19
2017-08-14 15:36:53.776,1502717813776,57,64,42,101,-1054,-34,130,2489,18
2017-08-14 15:36:53.825,1502717813825,57,47,44,174,-1070,-1,125,2473,20
2017-08-14 15:36:53.845,1502717813845,46,50,34,131,-1063,-28,102,2417,21
2017-08-14 15:36:53.864,1502717813864,51,62,29,138,-1051,-36,114,2484,22
2017-08-14 15:36:54.541,1502717814541,57,48,38,187,-1086,-60,149,2426,3
2017-08-14 15:36:54.564,1502717814564,75,57,49,115,-1075,1,117,2424,4
2017-08-14 15:36:54.582,1502717814582,57,60,38,151,-1054,-54,121,2394,5
2017-08-14 15:36:54.599,1502717814599,53,62,37,135,-1090,-54,102,2427,6
2017-08-14 15:36:54.624,1502717814624,55,69,36,90,-1015,29,180,2382,7
2017-08-14 15:36:54.641,1502717814641,62,41,42,217,-1038,-22,77,2495,12
2017-08-14 15:36:54.662,1502717814662,54,66,37,99,-1051,-52,89,2342,11
2017-08-14 15:36:54.761,1502717814761,54,55,34,128,-1053,-57,62,2385,14
2017-08-14 15:36:54.784,1502717814784,67,51,32,104,-1093,-33,119,2390,15
2017-08-14 15:36:54.802,1502717814802,57,64,42,101,-1061,-37,137,2476,18
2017-08-14 15:36:54.819,1502717814819,60,53,51,148,-1042,65,66,2531,19
2017-08-14 15:36:54.837,1502717814837,52,66,24,97,-1110,-51,133,2454,17
2017-08-14 15:36:54.885,1502717814885,57,48,43,174,-1074,5,126,2466,20
2017-08-14 15:36:54.904,1502717814904,46,50,34,131,-1061,-31,109,2417,21
2017-08-14 15:36:54.925,1502717814925,52,61,30,138,-1051,-28,125,2465,22
2017-08-14 15:36:55.604,1502717815604,57,48,38,187,-1090,-54,146,2426,3
2017-08-14 15:36:55.626,1502717815626,74,57,49,116,-1078,-4,110,2463,4
