Time,UNIX_time_ms,RSSI,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temperature,nodeId
2017-08-14 14:39:05.789,1502714345789,58,41,39,177,-1104,-59,133,2435,17
2017-08-14 14:39:05.807,1502714345807,39,55,41,123,-1045,65,73,2498,19
2017-08-14 14:39:05.877,1502714345877,62,51,49,153,-1071,4,126,2414,20
2017-08-14 14:39:05.894,1502714345894,60,48,40,176,-1058,-31,102,2417,21
2017-08-14 14:39:05.912,1502714345912,56,63,45,93,-1055,-30,119,2484,22
2017-08-14 14:39:06.596,1502714346596,57,61,37,163,-1088,-57,149,2400,3
2017-08-14 14:39:06.616,1502714346616,73,58,48,120,-1078,1,110,2450,4
2017-08-14 14:39:06.633,1502714346633,41,60,28,160,-1055,-57,125,2407,5
2017-08-14 14:39:06.653,1502714346653,47,57,42,182,-1086,-66,105,2414,6
2017-08-14 14:39:06.677,1502714346677,53,68,32,84,-1019,29,170,2382,7
2017-08-14 14:39:06.694,1502714346694,61,48,44,217,-1037,-31,77,2456,12
2017-08-14 14:39:06.712,1502714346712,52,63,42,133,-1030,45,98,2416,9
2017-08-14 14:39:06.729,1502714346729,51,68,40,92,-1104,-73,102,2437,10
2017-08-14 14:39:06.745,1502714346745,56,64,43,97,-1051,-50,81,2342,11
2017-08-14 14:39:06.816,1502714346816,52,63,44,144,-1051,-52,61,2385,14
2017-08-14 14:39:06.836,1502714346836,66,52,42,108,-1094,-34,117,2384,15
2017-08-14 14:39:06.854,1502714346854,41,56,43,124,-1047,61,73,2485,19
2017-08-14 14:39:06.872,1502714346872,52,57,41,117,-1059,-34,129,2392,18
2017-08-14 14:39:06.888,1502714346888,56,48,40,177,-1109,-54,130,2461,17
2017-08-14 14:39:06.940,1502714346940,61,50,48,153,-1067,4,126,2408,20
2017-08-14 14:39:06.959,1502714346959,61,49,39,176,-1059,-34,98,2443,21
2017-08-14 14:39:06.976,1502714346976,55,63,44,92,-1054,-27,125,2465,22
2017-08-14 14:39:07.656,1502714347656,54,62,40,162,-1090,-55,153,2374,3
2017-08-14 14:39:07.678,1502714347678,73,58,47,119,-1078,1,116,2431,4
2017-08-14 14:39:07.696,1502714347696,44,58,42,182,-1086,-63,103,2408,6
2017-08-14 14:39:07.713,1502714347713,42,59,25,161,-1054,-58,121,2388,5
2017-08-14 14:39:07.729,1502714347729,56,63,42,95,-1053,-46,78,2342,11
2017-08-14 14:39:07.746,1502714347746,54,62,40,133,-1029,37,96,2488,9
2017-08-14 14:39:07.762,1502714347762,53,68,43,87,-1083,-54,110,2463,10
2017-08-14 14:39:07.779,1502714347779,55,68,33,80,-1015,28,181,2375,7
2017-08-14 14:39:07.796,1502714347796,62,47,45,217,-1037,-27,74,2476,12
2017-08-14 14:39:07.877,1502714347877,53,63,44,144,-1053,-52,55,2366,14
2017-08-14 14:39:07.899,1502714347899,66,52,41,108,-1099,-35,116,2384,15
2017-08-14 14:39:07.916,1502714347916,57,45,40,177,-1102,-55,125,2454,17
2017-08-14 14:39:07.932,1502714347932,42,57,41,124,-1042,69,71,2485,19
2017-08-14 14:39:07.950,1502714347950,53,56,40,116,-1061,-36,132,2353,18
2017-08-14 14:39:08.002,1502714348002,61,53,48,153,-1071,5,124,2414,20
2017-08-14 14:39:08.019,1502714348019,60,48,40,176,-1059,-31,105,2443,21
