Time,UNIX_time_ms,RSSI,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temperature,nodeId
2017-08-14 16:00:14.214,1502719214214,56,58,32,149,-1047,-31,119,2484,22
2017-08-14 16:00:14.891,1502719214891,68,50,41,101,-1088,-54,149,2380,3
2017-08-14 16:00:14.912,1502719214912,74,59,42,118,-1078,1,117,2463,4
2017-08-14 16:00:14.930,1502719214930,57,45,38,182,-1093,-57,102,2460,6
2017-08-14 16:00:14.948,1502719214948,58,47,40,181,-1061,-51,117,2446,5
2017-08-14 16:00:14.975,1502719214975,51,68,34,94,-1015,38,174,2427,7
2017-08-14 16:00:14.992,1502719214992,58,64,41,110,-1090,-66,106,2470,10
2017-08-14 16:00:15.009,1502719215009,55,63,41,141,-1055,-55,71,2342,11
2017-08-14 16:00:15.027,1502719215027,36,61,45,200,-1035,-31,82,2489,12
2017-08-14 16:00:15.043,1502719215043,60,43,39,204,-1031,37,93,2521,9
2017-08-14 16:00:15.114,1502719215114,50,66,38,114,-1054,-54,62,2437,14
2017-08-14 16:00:15.134,1502719215134,48,51,28,155,-1101,-35,124,2423,15
2017-08-14 16:00:15.152,1502719215152,61,54,53,158,-1102,-58,119,2435,17
2017-08-14 16:00:15.170,1502719215170,53,66,40,96,-1042,66,73,2524,19
2017-08-14 16:00:15.234,1502719215234,42,61,35,170,-1074,5,127,2466,20
2017-08-14 16:00:15.254,1502719215254,53,62,31,150,-1059,-27,114,2443,21
2017-08-14 16:00:15.271,1502719215271,55,58,39,149,-1054,-31,114,2491,22
2017-08-14 16:00:15.954,1502719215954,68,49,44,101,-1090,-51,149,2374,3
2017-08-14 16:00:15.977,1502719215977,74,59,39,118,-1077,-4,116,2476,4
2017-08-14 16:00:15.993,1502719215993,56,46,39,182,-1091,-51,98,2460,6
2017-08-14 16:00:16.010,1502719216010,57,48,42,181,-1055,-51,121,2407,5
2017-08-14 16:00:16.036,1502719216036,51,68,36,94,-1008,23,182,2401,7
2017-08-14 16:00:16.054,1502719216054,60,44,40,204,-1038,39,93,2495,9
2017-08-14 16:00:16.074,1502719216074,39,61,41,200,-1039,-34,84,2502,12
2017-08-14 16:00:16.092,1502719216092,54,63,39,141,-1056,-49,73,2297,11
2017-08-14 16:00:16.111,1502719216111,57,65,43,110,-1088,-60,121,2522,10
2017-08-14 16:00:16.175,1502719216175,50,66,36,115,-1049,-51,65,2418,14
2017-08-14 16:00:16.197,1502719216197,49,51,36,155,-1099,-39,126,2423,15
2017-08-14 16:00:16.213,1502719216213,51,66,37,96,-1042,69,71,2485,19
2017-08-14 16:00:16.231,1502719216231,54,57,42,120,-1054,-38,127,2392,18
2017-08-14 16:00:16.252,1502719216252,61,55,53,157,-1106,-58,125,2454,17
2017-08-14 16:00:16.299,1502719216299,42,60,31,170,-1075,5,126,2466,20
2017-08-14 16:00:16.319,1502719216319,52,62,36,150,-1069,-31,102,2417,21
2017-08-14 16:00:16.338,1502719216338,56,58,34,149,-1054,-34,125,2484,22
2017-08-14 16:00:17.021,1502719217021,68,48,44,101,-1088,-52,149,2380,3
2017-08-14 16:00:17.040,1502719217040,74,59,39,118,-1079,-6,110,2483,4
2017-08-14 16:00:17.057,1502719217057,57,48,43,181,-1058,-55,119,2407,5
2017-08-14 16:00:17.077,1502719217077,57,46,40,182,-1087,-60,102,2447,6
2017-08-14 16:00:17.100,1502719217100,50,68,37,94,-1014,29,178,2382,7
2017-08-14 16:00:17.117,1502719217117,57,64,43,111,-1087,-65,110,2476,10
2017-08-14 16:00:17.135,1502719217135,60,44,41,204,-1034,42,95,2488,9
2017-08-14 16:00:17.151,1502719217151,38,61,42,201,-1030,-34,86,2508,12
2017-08-14 16:00:17.171,1502719217171,54,63,39,141,-1054,-47,93,2336,11
2017-08-14 16:00:17.238,1502719217238,49,66,36,115,-1054,-51,65,2431,14
2017-08-14 16:00:17.259,1502719217259,49,51,36,155,-1094,-38,119,2423,15
2017-08-14 16:00:17.276,1502719217276,55,57,42,120,-1054,-38,125,2372,18
2017-08-14 16:00:17.294,1502719217294,61,55,52,157,-1102,-59,130,2461,17
2017-08-14 16:00:17.312,1502719217312,51,67,37,96,-1040,69,73,2498,19
2017-08-14 16:00:17.364,1502719217364,41,61,29,171,-1070,1,130,2473,20
2017-08-14 16:00:17.382,1502719217382,52,62,36,151,-1058,-30,108,2443,21
2017-08-14 16:00:17.398,1502719217398,56,58,36,149,-1050,-34,129,2484,22
2017-08-14 16:00:18.082,1502719218082,68,49,44,101,-1090,-51,146,2367,3
2017-08-14 16:00:18.101,1502719218101,74,59,39,118,-1077,-1,110,2457,4
2017-08-14 16:00:18.119,1502719218119,57,48,42,181,-1055,-51,125,2440,5
2017-08-14 16:00:18.137,1502719218137,57,47,40,182,-1087,-59,102,2460,6
2017-08-14 16:00:18.161,1502719218161,50,68,36,94,-1010,29,183,2382,7
2017-08-14 16:00:18.179,1502719218179,61,44,41,204,-1038,39,94,2514,9
2017-08-14 16:00:18.194,1502719218194,38,61,41,201,-1038,-31,77,2502,12
2017-08-14 16:00:18.212,1502719218212,57,64,42,110,-1086,-59,94,2509,10
2017-08-14 16:00:18.228,1502719218228,54,63,39,141,-1054,-50,78,2336,11
2017-08-14 16:00:18.300,1502719218300,50,66,36,115,-1054,-52,57,2431,14
2017-08-14 16:00:18.324,1502719218324,48,51,35,155,-1096,-38,125,2397,15
2017-08-14 16:00:18.340,1502719218340,52,67,37,96,-1042,71,71,2498,19
2017-08-14 16:00:18.358,1502719218358,54,57,42,120,-1058,-35,125,2411,18
2017-08-14 16:00:18.374,1502719218374,61,55,52,158,-1104,-60,125,2454,17
2017-08-14 16:00:18.423,1502719218423,41,60,29,171,-1071,1,126,2466,20
2017-08-14 16:00:18.445,1502719218445,52,62,35,151,-1058,-34,110,2443,21
2017-08-14 16:00:18.462,1502719218462,56,58,36,149,-1047,-35,130,2510,22
2017-08-14 16:00:19.141,1502719219141,68,49,44,101,-1091,-51,146,2374,3
2017-08-14 16:00:19.162,1502719219162,75,58,39,118,-1080,-4,111,2431,4
2017-08-14 16:00:19.179,1502719219179,57,48,42,181,-1056,-52,117,2440,5
2017-08-14 16:00:19.196,1502719219196,57,46,40,182,-1088,-54,105,2460,6
2017-08-14 16:00:19.224,1502719219224,50,69,36,94,-1015,30,182,2401,7
2017-08-14 16:00:19.242,1502719219242,54,63,39,141,-1038,-50,69,2323,11
2017-08-14 16:00:19.259,1502719219259,57,64,43,111,-1087,-57,102,2476,10
2017-08-14 16:00:19.275,1502719219275,60,44,41,204,-1034,42,93,2495,9
2017-08-14 16:00:19.360,1502719219360,49,66,36,115,-1054,-51,60,2398,14
2017-08-14 16:00:19.385,1502719219385,49,51,35,155,-1095,-39,126,2442,15
2017-08-14 16:00:19.403,1502719219403,55,57,41,120,-1055,-36,125,2392,18
2017-08-14 16:00:19.424,1502719219424,61,55,53,157,-1101,-58,130,2435,17
2017-08-14 16:00:19.486,1502719219486,41,61,28,171,-1070,2,126,2466,20
2017-08-14 16:00:19.505,1502719219505,51,62,35,151,-1061,-31,105,2443,21
2017-08-14 16:00:19.526,1502719219526,57,58,36,149,-1047,-33,125,2484,22
2017-08-14 16:00:20.207,1502719220207,67,48,44,101,-1088,-52,142,2393,3
2017-08-14 16:00:20.228,1502719220228,74,58,38,118,-1083,5,110,2463,4
2017-08-14 16:00:20.246,1502719220246,57,46,40,182,-1090,-60,98,2447,6
2017-08-14 16:00:20.266,1502719220266,57,48,42,181,-1058,-49,110,2388,5
2017-08-14 16:00:20.285,1502719220285,57,64,43,111,-1086,-60,111,2509,10
2017-08-14 16:00:20.303,1502719220303,40,62,41,201,-1032,-31,70,2521,12
2017-08-14 16:00:20.320,1502719220320,54,63,39,141,-1045,-47,68,2349,11
2017-08-14 16:00:20.338,1502719220338,60,44,41,204,-1030,38,98,2488,9
2017-08-14 16:00:20.357,1502719220357,49,68,37,94,-1015,29,178,2401,7
2017-08-14 16:00:20.426,1502719220426,50,66,36,115,-1050,-47,60,2437,14
2017-08-14 16:00:20.446,1502719220446,49,51,35,155,-1095,-38,121,2423,15
2017-08-14 16:00:20.462,1502719220462,61,55,53,157,-1109,-59,130,2435,17
2017-08-14 16:00:20.482,1502719220482,52,67,36,96,-1045,69,77,2518,19
2017-08-14 16:00:20.499,1502719220499,54,57,42,120,-1054,-38,126,2366,18
2017-08-14 16:00:20.550,1502719220550,41,60,29,171,-1067,-1,133,2466,20
2017-08-14 16:00:20.568,1502719220568,52,62,35,151,-1062,-27,109,2443,21
2017-08-14 16:00:20.587,1502719220587,56,59,36,149,-1054,-31,125,2484,22
2017-08-14 16:00:21.267,1502719221267,68,48,44,101,-1090,-51,149,2374,3
2017-08-14 16:00:21.288,1502719221288,75,58,38,118,-1078,-3,110,2450,4
2017-08-14 16:00:21.305,1502719221305,57,48,42,181,-1055,-54,116,2394,5
2017-08-14 16:00:21.323,1502719221323,57,46,39,182,-1088,-55,101,2460,6
2017-08-14 16:00:21.349,1502719221349,50,68,36,94,-1016,37,167,2382,7
2017-08-14 16:00:21.366,1502719221366,58,65,43,110,-1085,-63,108,2496,10
2017-08-14 16:00:21.383,1502719221383,55,63,39,141,-1047,-54,82,2336,11
2017-08-14 16:00:21.404,1502719221404,60,45,41,204,-1028,42,100,2514,9
2017-08-14 16:00:21.488,1502719221488,50,66,36,115,-1054,-50,65,2418,14
2017-08-14 16:00:21.508,1502719221508,49,51,36,155,-1099,-39,127,2416,15
2017-08-14 16:00:21.526,1502719221526,54,57,42,120,-1055,-35,126,2411,18
2017-08-14 16:00:21.543,1502719221543,61,55,53,157,-1109,-58,133,2467,17
2017-08-14 16:00:21.562,1502719221562,52,66,37,96,-1042,74,73,2498,19
2017-08-14 16:00:21.609,1502719221609,41,60,29,171,-1071,6,134,2479,20
2017-08-14 16:00:21.630,1502719221630,52,62,35,151,-1062,-28,109,2462,21
2017-08-14 16:00:21.649,1502719221649,56,58,36,149,-1051,-34,125,2497,22
2017-08-14 16:00:22.327,1502719222327,68,48,44,101,-1090,-51,146,2374,3
2017-08-14 16:00:22.347,1502719222347,74,58,38,118,-1083,5,114,2483,4
2017-08-14 16:00:22.363,1502719222363,57,48,42,181,-1059,-59,114,2407,5
2017-08-14 16:00:22.381,1502719222381,57,46,40,182,-1094,-51,106,2466,6
2017-08-14 16:00:22.410,1502719222410,50,68,36,94,-1015,23,178,2421,7
2017-08-14 16:00:22.428,1502719222428,58,64,43,110,-1083,-66,109,2470,10
2017-08-14 16:00:22.445,1502719222445,54,63,38,141,-1051,-51,70,2329,11
2017-08-14 16:00:22.462,1502719222462,60,44,41,204,-1038,46,101,2521,9
2017-08-14 16:00:22.547,1502719222547,50,66,37,115,-1055,-51,65,2411,14
2017-08-14 16:00:22.570,1502719222570,49,51,36,155,-1102,-38,132,2403,15
2017-08-14 16:00:22.588,1502719222588,54,57,42,120,-1056,-36,126,2405,18
2017-08-14 16:00:22.605,1502719222605,61,55,53,157,-1106,-59,133,2454,17
2017-08-14 16:00:22.623,1502719222623,52,66,36,96,-1047,73,69,2485,19
2017-08-14 16:00:22.671,1502719222671,41,60,30,171,-1074,1,127,2460,20
2017-08-14 16:00:22.691,1502719222691,52,62,35,151,-1062,-27,108,2443,21
2017-08-14 16:00:22.711,1502719222711,56,58,36,149,-1053,-31,119,2484,22
2017-08-14 16:00:23.390,1502719223390,68,48,44,101,-1086,-51,148,2426,3
2017-08-14 16:00:23.409,1502719223409,74,58,39,118,-1078,1,114,2450,4
2017-08-14 16:00:23.430,1502719223430,57,46,39,182,-1088,-59,102,2453,6
2017-08-14 16:00:23.451,1502719223451,57,48,42,181,-1056,-52,119,2414,5
2017-08-14 16:00:23.468,1502719223468,58,64,43,110,-1087,-65,110,2496,10
2017-08-14 16:00:23.486,1502719223486,54,63,38,141,-1050,-51,77,2349,11
2017-08-14 16:00:23.503,1502719223503,60,43,41,204,-1034,42,100,2514,9
2017-08-14 16:00:23.609,1502719223609,50,66,36,115,-1054,-55,61,2437,14
2017-08-14 16:00:23.630,1502719223630,48,52,36,155,-1101,-38,125,2423,15
2017-08-14 16:00:23.646,1502719223646,61,55,53,157,-1102,-59,125,2454,17
2017-08-14 16:00:23.666,1502719223666,53,57,42,120,-1054,-38,121,2411,18
2017-08-14 16:00:23.732,1502719223732,39,60,28,171,-1071,1,130,2473,20
2017-08-14 16:00:23.750,1502719223750,52,62,35,151,-1054,-31,102,2443,21
2017-08-14 16:00:23.768,1502719223768,56,58,36,149,-1050,-27,119,2491,22
2017-08-14 16:00:24.449,1502719224449,68,49,44,101,-1087,-49,148,2393,3
2017-08-14 16:00:24.470,1502719224470,74,58,38,118,-1080,-3,117,2457,4
2017-08-14 16:00:24.488,1502719224488,57,48,42,181,-1055,-52,121,2433,5
2017-08-14 16:00:24.509,1502719224509,57,47,39,182,-1090,-59,102,2460,6
2017-08-14 16:00:24.530,1502719224530,50,68,37,94,-1011,31,178,2427,7
2017-08-14 16:00:24.548,1502719224548,60,107,41,204,-1034,172,97,2469,9
2017-08-14 16:00:24.564,1502719224564,54,63,39,141,-1051,-47,72,2297,11
2017-08-14 16:00:24.582,1502719224582,39,61,42,201,-1039,-33,85,2502,12
2017-08-14 16:00:24.668,1502719224668,50,66,36,115,-1055,-51,62,2444,14
2017-08-14 16:00:24.689,1502719224689,49,51,36,155,-1096,-38,125,2436,15
2017-08-14 16:00:24.706,1502719224706,52,66,36,96,-1042,68,70,2498,19
2017-08-14 16:00:24.724,1502719224724,54,57,42,120,-1053,-35,130,2385,18
2017-08-14 16:00:24.742,1502719224742,61,55,53,157,-1103,-60,125,2435,17
2017-08-14 16:00:24.794,1502719224794,42,60,28,171,-1071,1,130,2473,20
2017-08-14 16:00:24.811,1502719224811,52,63,35,151,-1062,-31,101,2456,21
2017-08-14 16:00:24.832,1502719224832,56,58,37,149,-1051,-33,116,2510,22
2017-08-14 16:00:25.510,1502719225510,68,49,44,101,-1087,-55,148,2374,3
2017-08-14 16:00:25.529,1502719225529,75,58,38,118,-1080,1,114,2463,4
2017-08-14 16:00:25.548,1502719225548,58,48,42,181,-1054,-54,117,2407,5
2017-08-14 16:00:25.565,1502719225565,57,47,40,182,-1093,-58,101,2453,6
2017-08-14 16:00:25.593,1502719225593,39,61,42,200,-1035,-28,81,2502,12
2017-08-14 16:00:25.609,1502719225609,57,64,43,111,-1090,-66,113,2496,10
2017-08-14 16:00:25.626,1502719225626,50,68,36,94,-1014,29,169,2401,7
2017-08-14 16:00:25.644,1502719225644,55,63,39,141,-1054,-47,69,2316,11
2017-08-14 16:00:25.661,1502719225661,60,44,41,204,-1032,33,105,2501,9
2017-08-14 16:00:25.730,1502719225730,49,66,37,115,-1054,-54,63,2437,14
2017-08-14 16:00:25.752,1502719225752,48,52,36,155,-1098,-35,124,2436,15
2017-08-14 16:00:25.770,1502719225770,61,55,53,157,-1106,-57,133,2415,17
2017-08-14 16:00:25.788,1502719225788,54,57,41,120,-1058,-38,130,2392,18
2017-08-14 16:00:25.806,1502719225806,51,67,36,96,-1042,70,74,2531,19
2017-08-14 16:00:25.856,1502719225856,42,60,29,171,-1071,4,130,2492,20
2017-08-14 16:00:25.874,1502719225874,52,62,34,151,-1061,-27,114,2443,21
2017-08-14 16:00:25.891,1502719225891,56,59,36,149,-1054,-34,119,2484,22
2017-08-14 16:00:26.575,1502719226575,68,49,44,101,-1093,-54,146,2400,3
2017-08-14 16:00:26.594,1502719226594,74,58,38,118,-1077,1,110,2450,4
2017-08-14 16:00:26.610,1502719226610,57,46,39,182,-1090,-57,103,2460,6
2017-08-14 16:00:26.629,1502719226629,57,48,42,181,-1050,-51,117,2407,5
2017-08-14 16:00:26.655,1502719226655,50,68,35,94,-1014,33,182,2408,7
2017-08-14 16:00:26.671,1502719226671,40,62,41,201,-1037,-27,73,2502,12
2017-08-14 16:00:26.689,1502719226689,60,43,41,204,-1035,39,100,2495,9
2017-08-14 16:00:26.709,1502719226709,54,63,39,141,-1050,-47,81,2336,11
2017-08-14 16:00:26.727,1502719226727,57,65,43,111,-1086,-59,119,2489,10
2017-08-14 16:00:26.792,1502719226792,50,66,37,115,-1055,-51,61,2463,14
2017-08-14 16:00:26.813,1502719226813,48,52,35,155,-1094,-41,110,2436,15
2017-08-14 16:00:26.831,1502719226831,61,55,53,157,-1106,-58,125,2448,17
2017-08-14 16:00:26.848,1502719226848,52,66,37,96,-1045,74,78,2524,19
2017-08-14 16:00:26.866,1502719226866,54,57,42,120,-1054,-41,134,2418,18
2017-08-14 16:00:26.919,1502719226919,42,61,29,171,-1074,5,130,2466,20
2017-08-14 16:00:26.937,1502719226937,51,62,35,151,-1062,-26,103,2443,21
2017-08-14 16:00:26.957,1502719226957,56,58,36,149,-1055,-31,116,2484,22
2017-08-14 16:00:27.635,1502719227635,68,49,44,101,-1095,-47,141,2367,3
2017-08-14 16:00:27.658,1502719227658,74,58,39,118,-1079,-1,116,2457,4
2017-08-14 16:00:27.675,1502719227675,57,46,39,182,-1090,-54,102,2460,6
2017-08-14 16:00:27.692,1502719227692,57,48,42,181,-1058,-47,114,2433,5
2017-08-14 16:00:27.718,1502719227718,50,68,35,94,-1015,29,178,2408,7
2017-08-14 16:00:27.734,1502719227734,55,63,39,141,-1051,-54,71,2329,11
2017-08-14 16:00:27.751,1502719227751,60,44,41,204,-1035,37,98,2488,9
2017-08-14 16:00:27.768,1502719227768,39,62,41,201,-1035,-30,82,2495,12
2017-08-14 16:00:27.789,1502719227789,57,64,43,110,-1090,-59,102,2496,10
2017-08-14 16:00:27.858,1502719227858,51,66,37,115,-1056,-51,69,2418,14
2017-08-14 16:00:27.878,1502719227878,49,52,36,155,-1095,-42,121,2403,15
2017-08-14 16:00:27.895,1502719227895,54,57,41,120,-1053,-36,121,2392,18
2017-08-14 16:00:27.912,1502719227912,60,55,53,157,-1103,-59,125,2454,17
2017-08-14 16:00:27.933,1502719227933,51,66,36,96,-1042,68,73,2485,19
2017-08-14 16:00:27.980,1502719227980,42,60,28,171,-1071,5,127,2466,20
2017-08-14 16:00:27.998,1502719227998,52,62,36,151,-1056,-30,105,2443,21
2017-08-14 16:00:28.019,1502719228019,57,58,36,149,-1055,-34,117,2491,22
2017-08-14 16:00:28.695,1502719228695,68,49,44,101,-1091,-52,146,2380,3
2017-08-14 16:00:28.714,1502719228714,75,58,38,118,-1082,2,117,2476,4
2017-08-14 16:00:28.732,1502719228732,57,46,40,182,-1090,-54,105,2460,6
2017-08-14 16:00:28.753,1502719228753,57,48,42,181,-1054,-59,110,2427,5
2017-08-14 16:00:28.778,1502719228778,51,69,35,94,-1018,31,171,2408,7
2017-08-14 16:00:28.796,1502719228796,60,108,41,204,-1030,8231,125,2553,9
2017-08-14 16:00:28.812,1502719228812,55,63,39,141,-1053,-52,81,2336,11
2017-08-14 16:00:28.831,1502719228831,39,62,42,200,-1037,-27,78,2521,12
2017-08-14 16:00:28.914,1502719228914,50,66,37,115,-1053,-59,68,2431,14
2017-08-14 16:00:28.939,1502719228939,49,51,35,155,-1101,-38,121,2397,15
2017-08-14 16:00:28.956,1502719228956,61,55,53,157,-1107,-59,125,2454,17
2017-08-14 16:00:28.973,1502719228973,51,67,37,96,-1042,68,77,2498,19
2017-08-14 16:00:28.992,1502719228992,54,57,41,120,-1058,-38,128,2411,18
2017-08-14 16:00:29.041,1502719229041,42,61,28,171,-1067,1,125,2473,20
2017-08-14 16:00:29.059,1502719229059,51,62,36,151,-1062,-28,108,2436,21
2017-08-14 16:00:29.076,1502719229076,56,58,36,149,-1054,-30,125,2484,22
2017-08-14 16:00:29.755,1502719229755,68,49,44,101,-1087,-51,148,2380,3
2017-08-14 16:00:29.779,1502719229779,74,58,38,118,-1079,0,117,2463,4
2017-08-14 16:00:29.796,1502719229796,56,48,40,182,-1246,-53,-32668,431,5
2017-08-14 16:00:29.839,1502719229839,51,69,36,94,-1013,29,178,2401,7
2017-08-14 16:00:29.869,1502719229869,61,44,41,204,-1037,42,105,2488,9
2017-08-14 16:00:29.886,1502719229886,57,64,43,110,-1085,-59,110,2470,10
2017-08-14 16:00:29.903,1502719229903,39,61,42,201,-1036,-27,78,2502,12
2017-08-14 16:00:29.922,1502719229922,55,63,39,141,-1046,-43,68,2349,11
2017-08-14 16:00:29.977,1502719229977,51,66,36,115,-1056,-47,69,2437,14
2017-08-14 16:00:29.999,1502719229999,49,51,35,155,-1099,-42,130,2423,15
2017-08-14 16:00:30.015,1502719230015,61,55,53,157,-1108,-57,121,2461,17
2017-08-14 16:00:30.033,1502719230033,54,57,42,120,-1056,-44,130,2411,18
2017-08-14 16:00:30.099,1502719230099,42,60,28,171,-1067,-2,130,2466,20
2017-08-14 16:00:30.119,1502719230119,51,62,36,150,-1062,-27,108,2443,21
2017-08-14 16:00:30.136,1502719230136,56,58,35,149,-1053,-34,114,2465,22
2017-08-14 16:00:30.818,1502719230818,68,48,44,101,-1090,-54,150,2374,3
2017-08-14 16:00:30.836,1502719230836,74,58,39,118,-1079,-4,114,2450,4
2017-08-14 16:00:30.852,1502719230852,57,48,42,181,-1058,-54,117,2433,5
2017-08-14 16:00:30.870,1502719230870,57,46,40,182,-1090,-57,98,2460,6
